symbol,date,close,high,low,open,volume,bollingerbands,lowerband,middleband,standarddeviation,upperband,onbalancevolume,averagegain,averageloss,relativestrengthindex
MSFT R735QTJ8XC9X,11/18/1998,17.884641,17.975816,17.425569,17.435166,11399000,17.884641,16.840681,17.496961,0.32814,18.153241,-0.121686,0.174832,0.069901,71.437908
MSFT R735QTJ8XC9X,11/19/1998,17.555133,17.764674,16.865724,17.524741,9853000,17.555133,17.003057,17.507538,0.252241,18.012019,-0.220216,0.170833,0.102851,62.419638
MSFT R735QTJ8XC9X,11/20/1998,17.884641,17.995011,17.444763,17.444763,11052100,17.884641,17.20332,17.576102,0.186391,17.948884,-0.109695,0.189707,0.102851,64.844177
MSFT R735QTJ8XC9X,11/21/1998,18.164564,18.194955,17.785469,18.035,10795700,18.164564,17.222531,17.683095,0.230282,18.143659,-0.001738,0.169713,0.102851,62.265258
MSFT R735QTJ8XC9X,11/24/1998,19.074711,19.22507,17.955022,17.995011,27398100,19.074711,17.00836,17.936116,0.463878,18.863872,0.272243,0.241853,0.102851,70.162413
MSFT R735QTJ8XC9X,11/25/1998,19.4746,20.084031,18.874767,18.985136,25042400,19.4746,16.8748,18.215841,0.67052,19.556881,0.522667,0.257849,0.102851,71.485588
MSFT R735QTJ8XC9X,11/26/1998,19.884087,19.884087,19.314645,19.624959,9906600,19.884087,16.793654,18.519158,0.862752,20.244662,0.621733,0.298797,0.085896,77.671518
MSFT R735QTJ8XC9X,11/28/1998,20.495117,20.514312,19.884087,20.01525,6609800,20.495117,16.788973,18.878423,1.044725,20.967874,0.687831,0.3599,0.050866,87.616822
MSFT R735QTJ8XC9X,12/1/1998,19.514589,20.837423,19.504992,20.695062,16073400,19.514589,16.935729,18.99409,1.029181,21.052451,0.527097,0.340865,0.148919,69.595036
MSFT R735QTJ8XC9X,12/2/1998,20.714257,20.754246,19.185081,19.234667,20780900,20.714257,17.145074,19.306848,1.080887,21.468621,0.734906,0.460832,0.131004,77.864865
MSFT R735QTJ8XC9X,12/3/1998,20.274379,20.754246,19.794512,20.66467,16141700,20.274379,17.367752,19.482762,1.057505,21.597773,0.573489,0.413965,0.174991,70.287887
MSFT R735QTJ8XC9X,12/4/1998,19.535384,20.624682,19.514589,20.295173,12449100,19.535384,17.727383,19.49233,0.882473,21.257276,0.448998,0.413965,0.21594,65.718639
MSFT R735QTJ8XC9X,12/5/1998,20.363954,20.375151,19.4746,19.984859,10280800,20.363954,18.194534,19.650807,0.728136,21.10708,0.551806,0.463871,0.21594,68.235294
MSFT R735QTJ8XC9X,12/8/1998,21.363677,21.394068,20.215195,20.424737,22165400,21.363677,18.639887,19.962238,0.661175,21.284588,0.77346,0.535851,0.21594,71.276596
MSFT R735QTJ8XC9X,12/9/1998,21.003776,21.474046,20.754246,21.254907,19406900,21.003776,18.905372,20.151608,0.623118,21.397844,0.579391,0.444837,0.25193,63.842975
MSFT R735QTJ8XC9X,12/10/1998,21.374874,21.414862,20.794235,21.13494,11896500,21.374874,19.087367,20.37402,0.643327,21.660674,0.698356,0.441957,0.25193,63.692946
MSFT R735QTJ8XC9X,12/11/1998,21.034168,21.534829,20.794235,21.294896,14275400,21.034168,19.225681,20.494047,0.634183,21.762413,0.555602,0.401009,0.286001,58.370198
MSFT R735QTJ8XC9X,12/12/1998,21.434057,21.574818,20.914201,20.95419,12578600,21.434057,19.296813,20.664958,0.684073,22.033103,0.681388,0.379895,0.286001,57.050204
MSFT R735QTJ8XC9X,12/15/1998,20.464726,21.394068,19.784914,21.234113,15466800,20.464726,19.477387,20.628552,0.575583,21.779717,0.52672,0.379895,0.284881,57.146295
MSFT R735QTJ8XC9X,12/16/1998,21.104548,21.114146,20.674268,20.683865,12288100,21.104548,19.545959,20.715097,0.584569,21.884235,0.649601,0.32391,0.284881,53.205465
MSFT R735QTJ8XC9X,12/17/1998,21.394068,21.614807,20.655073,21.194124,14977100,21.394068,19.675983,20.838546,0.581282,22.001109,0.799372,0.352862,0.240893,59.428879
MSFT R735QTJ8XC9X,12/18/1998,21.483643,22.923244,21.034168,21.464449,10703000,21.483643,20.19446,20.955837,0.380689,21.717214,0.906402,0.36182,0.166994,68.421053
MSFT R735QTJ8XC9X,12/19/1998,22.043488,22.104271,21.443654,21.594013,12462500,22.043488,20.376844,21.153591,0.388374,21.930339,1.031027,0.334947,0.166994,66.730402
MSFT R735QTJ8XC9X,12/22/1998,22.454574,22.744094,22.033891,22.174652,11709800,22.454574,20.334946,21.390134,0.527594,22.445321,1.148125,0.276083,0.166994,62.310469
MSFT R735QTJ8XC9X,12/23/1998,22.14426,22.473769,21.974707,22.473769,9815200,22.14426,20.414077,21.527248,0.556585,22.640419,1.049973,0.276083,0.162035,63.015699
MSFT R735QTJ8XC9X,12/24/1998,22.97443,22.993625,22.14426,22.454574,8400000,22.97443,20.373061,21.790372,0.708656,23.207683,1.133973,0.321991,0.162035,66.523463
MSFT R735QTJ8XC9X,12/25/1998,22.79368,23.033614,22.633724,22.97443,3441300,22.79368,20.472146,21.972791,0.750323,23.473437,1.09956,0.321991,0.14604,68.796992
MSFT R735QTJ8XC9X,12/29/1998,22.774485,22.97443,21.24371,22.873658,5591600,22.774485,20.54531,22.118554,0.786622,23.691797,1.043644,0.282002,0.147959,65.587798
MSFT R735QTJ8XC9X,12/30/1998,22.473769,22.803277,22.334607,22.803277,7026900,22.473769,20.950352,22.183138,0.616393,23.415925,0.973375,0.282002,0.081098,77.665198
MSFT R735QTJ8XC9X,12/31/1998,22.264227,22.931242,22.163455,22.534552,7401600,22.264227,21.187474,22.197882,0.505204,23.20829,0.899359,0.21802,0.102052,68.115942
MSFT R735QTJ8XC9X,1/1/1999,22.174652,22.393791,22.07388,22.25463,4830900,22.174652,21.364803,22.193658,0.414428,23.022514,0.85105,0.189068,0.111009,63.006397
MSFT R735QTJ8XC9X,1/5/1999,22.513758,23.233558,22.294618,22.331408,17368600,22.513758,21.661637,22.251858,0.295111,22.842079,1.024736,0.214021,0.111009,65.846457
MSFT R735QTJ8XC9X,1/6/1999,23.423905,23.673436,22.624127,22.694508,15480300,23.423905,21.707897,22.464958,0.37853,23.222018,1.179539,0.249051,0.111009,69.169258
MSFT R735QTJ8XC9X,1/7/1999,24.214086,24.233281,23.473492,23.91337,16608300,24.214086,21.564737,22.782981,0.609122,24.001225,1.345622,0.28696,0.111009,72.106109
MSFT R735QTJ8XC9X,1/8/1999,24.073325,24.09412,23.713425,23.953359,12471500,24.073325,21.657369,23.017589,0.68011,24.37781,1.220907,0.28696,0.094054,75.314861
MSFT R735QTJ8XC9X,1/9/1999,23.980551,24.433226,22.574541,24.34365,12163200,23.980551,21.702784,23.192673,0.744945,24.682563,1.099275,0.203943,0.103331,66.371681
MSFT R735QTJ8XC9X,1/12/1999,23.593458,24.143706,22.43378,24.134108,10774000,23.593458,21.757526,23.265543,0.754008,24.77356,0.991535,0.203943,0.123966,62.195122
MSFT R735QTJ8XC9X,1/13/1999,22.7233,23.69423,22.553747,23.69423,13836500,22.7233,21.653554,23.166953,0.7567,24.680353,0.85317,0.203943,0.209062,49.380325
MSFT R735QTJ8XC9X,1/14/1999,22.993625,23.633447,21.753968,21.753968,18472500,22.993625,21.683153,23.135439,0.726143,24.587726,1.037895,0.230976,0.17899,56.340226
MSFT R735QTJ8XC9X,1/15/1999,22.654519,23.283144,21.574818,23.233558,14471900,22.654519,21.679349,23.047999,0.684325,24.416649,0.893176,0.230976,0.191947,54.614221
MSFT R735QTJ8XC9X,1/16/1999,23.956558,23.993347,22.61453,22.864061,13306400,23.956558,21.986242,23.213192,0.613475,24.440141,1.02624,0.36118,0.182989,66.372722
MSFT R735QTJ8XC9X,1/20/1999,24.903495,24.913092,23.233558,24.214086,24766600,24.903495,22.163057,23.520519,0.678731,24.877982,1.273906,0.421963,0.182989,69.751454
MSFT R735QTJ8XC9X,1/21/1999,26.023185,26.853355,25.592904,26.702996,29840400,26.023185,22.025854,23.975549,0.974848,25.925245,1.57231,0.442917,0.182989,70.76412
MSFT R735QTJ8XC9X,1/22/1999,25.352971,26.122357,25.233004,25.872826,19465700,25.352971,22.094361,24.22599,1.065814,26.357618,1.377653,0.363899,0.250011,59.275664
MSFT R735QTJ8XC9X,1/23/1999,24.983473,25.629694,24.833115,24.893898,19930600,24.983473,22.155349,24.363714,1.104183,26.572079,1.178347,0.363899,0.272884,57.146446
MSFT R735QTJ8XC9X,1/26/1999,25.893621,26.122357,25.352971,25.863229,24658400,25.893621,22.19518,24.641879,1.223349,27.088577,1.424931,0.454914,0.263607,63.312556
MSFT R735QTJ8XC9X,1/27/1999,27.432394,28.632061,26.312704,26.47266,29233400,27.432394,22.132973,25.149245,1.508136,28.165517,1.717265,0.608791,0.224898,73.023791
MSFT R735QTJ8XC9X,1/28/1999,27.032505,27.902664,26.952527,27.59235,23926400,27.032505,22.492159,25.491656,1.499749,28.491153,1.478001,0.608791,0.177871,77.389183
MSFT R735QTJ8XC9X,1/29/1999,27.822686,27.84188,27.162069,27.472383,19310700,27.822686,22.887736,25.91548,1.513872,28.943223,1.671108,0.660777,0.177871,78.790769
MSFT R735QTJ8XC9X,1/30/1999,27.982641,28.001836,27.307629,27.95225,19122700,27.982641,23.682016,26.291327,1.304656,28.900638,1.862335,0.676772,0.14396,82.45956
MSFT R735QTJ8XC9X,2/2/1999,27.653133,28.472106,27.322025,28.062619,20105500,27.653133,24.24205,26.538928,1.148439,28.835806,1.66128,0.546568,0.176911,75.547203
MSFT R735QTJ8XC9X,2/3/1999,26.802169,27.601947,25.842435,27.59235,22485400,26.802169,24.553007,26.58679,1.016892,28.620574,1.436426,0.451875,0.262007,63.29823
MSFT R735QTJ8XC9X,2/4/1999,26.682202,27.173266,26.493454,26.613421,17692700,26.682202,24.619971,26.604138,0.992083,28.588304,1.259499,0.339906,0.274004,55.367379
MSFT R735QTJ8XC9X,2/5/1999,25.442546,26.933332,25.413754,26.893343,21435600,25.442546,24.433677,26.392939,0.979631,28.352201,1.045143,0.339906,0.330948,50.66762
MSFT R735QTJ8XC9X,2/6/1999,25.602501,25.853632,24.773931,25.632893,32464200,25.602501,24.49122,26.249223,0.879001,28.007226,1.369785,0.355901,0.293998,54.762491
MSFT R735QTJ8XC9X,2/9/1999,26.423074,26.482257,25.853632,26.00239,27219500,26.423074,24.609633,26.280832,0.8356,27.952032,1.64198,0.346944,0.293998,54.130272
MSFT R735QTJ8XC9X,2/10/1999,25.592904,26.672605,25.552915,26.383085,18674900,25.592904,24.364299,26.155755,0.895728,27.94721,1.455231,0.193066,0.377015,33.866442
MSFT R735QTJ8XC9X,2/11/1999,25.703273,26.29351,24.393237,25.562512,18309900,25.703273,24.203815,26.073485,0.934835,27.943155,1.63833,0.204103,0.337027,37.718002
MSFT R735QTJ8XC9X,2/12/1999,26.023185,26.223129,25.653687,26.032782,14257800,26.023185,24.373459,26.06434,0.845441,27.755221,1.780908,0.157076,0.337027,31.790223
MSFT R735QTJ8XC9X,2/13/1999,25.253798,26.18314,25.133831,25.863229,15186200,25.253798,24.480076,25.916968,0.718446,27.353861,1.629046,0.141081,0.413965,25.417867
MSFT R735QTJ8XC9X,2/17/1999,25.002668,25.592904,23.993347,25.552915,18042300,25.002668,24.593867,25.750732,0.578433,26.907597,1.448623,0.141081,0.406127,25.781935
MSFT R735QTJ8XC9X,2/18/1999,23.993347,25.592904,23.753414,24.463617,24543300,23.993347,24.001056,25.431208,0.715076,26.861359,1.20319,0.141081,0.421963,25.056818
MSFT R735QTJ8XC9X,2/19/1999,23.313536,24.214086,23.030414,24.143706,29025600,23.313536,23.274587,25.046176,0.885794,26.817765,0.912934,0.141081,0.477947,22.790698
MSFT R735QTJ8XC9X,2/20/1999,23.633447,25.28259,23.043211,23.583861,17857700,23.633447,22.785198,24.789316,1.002059,26.793435,1.091511,0.173072,0.353982,32.837633
MSFT R735QTJ8XC9X,2/23/1999,23.803,24.313259,22.393791,23.713425,22784100,23.803,22.514068,24.609986,1.047959,26.705904,1.319352,0.174032,0.353982,32.959709
MSFT R735QTJ8XC9X,2/24/1999,24.853909,25.392959,24.073325,24.463617,23148400,24.853909,22.828145,24.654336,0.913095,26.480526,1.550836,0.197065,0.353982,35.761974
MSFT R735QTJ8XC9X,2/25/1999,24.45402,25.493731,24.433226,25.013865,16621900,24.45402,22.884667,24.617915,0.866624,26.351163,1.384617,0.197065,0.310954,38.790932
MSFT R735QTJ8XC9X,2/26/1999,24.553192,25.893621,23.934164,24.374042,17380800,24.553192,23.03504,24.606147,0.785554,26.177254,1.558425,0.195946,0.310954,38.655727
MSFT R735QTJ8XC9X,2/27/1999,24.014142,25.653687,23.753414,24.374042,14421500,24.014142,23.292406,24.49851,0.603052,25.704614,1.41421,0.163955,0.364859,31.004235
MSFT R735QTJ8XC9X,3/2/1999,24.263673,24.402834,23.833392,23.922967,14310400,24.263673,23.434924,24.455812,0.510444,25.4767,1.557314,0.188908,0.28792,39.617578
MSFT R735QTJ8XC9X,3/3/1999,23.774208,24.653964,23.614253,24.294064,13972700,23.774208,23.445685,24.331884,0.4431,25.218083,1.417587,0.188908,0.311754,37.731629
MSFT R735QTJ8XC9X,3/4/1999,23.953359,24.103717,22.534552,23.833392,18966200,23.953359,23.375234,24.263061,0.443914,25.150889,1.607249,0.206823,0.210822,49.521256
MSFT R735QTJ8XC9X,3/5/1999,24.353248,25.333776,23.69423,24.193292,15036200,24.353248,23.534381,24.279459,0.372539,25.024536,1.757611,0.246812,0.14284,63.341544
MSFT R735QTJ8XC9X,3/6/1999,24.673159,26.303107,24.193292,24.753137,11210300,24.673159,23.642764,24.351041,0.354138,25.059317,1.869714,0.246812,0.14284,63.341544
MSFT R735QTJ8XC9X,3/9/1999,25.453743,25.469738,24.793126,24.873104,11473000,25.453743,23.620693,24.551532,0.46542,25.482371,1.984444,0.307915,0.14284,68.310859
MSFT R735QTJ8XC9X,3/10/1999,25.872826,26.352693,25.263395,25.573709,21848300,25.872826,23.534011,24.791767,0.628878,26.049523,2.202927,0.244732,0.14284,63.144862
MSFT R735QTJ8XC9X,3/11/1999,25.813643,25.992793,25.453743,25.962402,12924400,25.813643,23.508665,24.977563,0.734449,26.446461,2.073683,0.244732,0.10877,69.230769
MSFT R735QTJ8XC9X,3/12/1999,25.832837,26.322302,25.482535,25.75286,15448200,25.832837,23.512881,25.133067,0.810093,26.753253,2.228165,0.236734,0.10877,68.518519
MSFT R735QTJ8XC9X,3/13/1999,25.672882,26.032782,25.082645,26.013587,17676000,25.672882,23.627456,25.231215,0.80188,26.834975,2.051405,0.236734,0.07086,76.963079
MSFT R735QTJ8XC9X,3/16/1999,26.533443,26.552638,25.253798,25.682479,14752000,26.533443,23.692945,25.467984,0.88752,27.243024,2.198925,0.297837,0.07086,80.780911
MSFT R735QTJ8XC9X,3/17/1999,27.053299,27.19246,26.173543,26.47266,16891700,27.053299,23.939939,25.756223,0.908142,27.572507,2.367842,0.349823,0.021914,94.104991
MSFT R735QTJ8XC9X,3/18/1999,26.742985,27.102885,26.552638,27.042102,10906800,26.742985,24.322761,25.935634,0.806437,27.548508,2.258774,0.331908,0.052945,86.242727
MSFT R735QTJ8XC9X,3/19/1999,27.601947,27.601947,26.562235,26.623018,13651400,27.601947,24.613722,26.2386,0.812439,27.863479,2.395288,0.377815,0.052945,87.708875
MSFT R735QTJ8XC9X,3/20/1999,27.392405,28.772822,27.173266,27.822686,22520300,27.392405,24.984251,26.448383,0.732066,27.912515,2.170085,0.345824,0.0739,82.393293
MSFT R735QTJ8XC9X,3/23/1999,27.641936,27.98904,27.512372,27.672327,13650700,27.641936,25.1767,26.665393,0.744346,28.154085,2.306592,0.292719,0.0739,79.842932
MSFT R735QTJ8XC9X,3/24/1999,26.642213,27.853077,26.343096,27.632339,16589300,26.642213,25.256903,26.661178,0.702138,28.065453,2.140699,0.25081,0.173872,59.05838
MSFT R735QTJ8XC9X,3/25/1999,27.37321,27.48198,25.592904,26.712594,20200800,27.37321,25.467473,26.790639,0.661583,28.113804,2.342707,0.32391,0.167953,65.853659
MSFT R735QTJ8XC9X,3/26/1999,28.78242,28.801614,27.59235,27.681925,26789200,28.78242,25.576188,27.152781,0.788297,28.729374,2.610599,0.462912,0.167953,73.377282
MSFT R735QTJ8XC9X,3/27/1999,28.481703,28.8528,28.112205,28.622464,23169800,28.481703,25.972818,27.394403,0.710792,28.815988,2.378901,0.462912,0.18203,71.775794
MSFT R735QTJ8XC9X,3/30/1999,29.553406,29.633384,28.113805,28.792017,38359100,29.553406,26.011769,27.786949,0.88759,29.562129,2.762492,0.484026,0.18203,72.670509
MSFT R735QTJ8XC9X,3/31/1999,29.793339,29.991684,26.674204,29.873317,31772800,29.793339,26.059312,28.151747,1.046218,30.244183,3.08022,0.456034,0.18203,71.471547
MSFT R735QTJ8XC9X,4/1/1999,28.651256,31.770391,28.513694,30.231618,27755900,28.651256,26.301074,28.242567,0.970747,30.18406,2.802661,0.456034,0.265206,63.229097
MSFT R735QTJ8XC9X,4/2/1999,29.671773,29.713362,28.67365,29.191906,19680600,29.671773,26.420194,28.502423,1.041114,30.584651,2.999467,0.472189,0.265206,64.034707
MSFT R735QTJ8XC9X,4/6/1999,30.372379,30.612312,29.911707,30.170835,19161200,30.372379,26.576499,28.842415,1.132958,31.10833,3.191079,0.54225,0.244252,68.944478
MSFT R735QTJ8XC9X,4/7/1999,30.090857,30.593118,29.831729,30.452357,19224100,30.090857,26.783009,29.069404,1.143198,31.355799,2.998838,0.517297,0.272404,65.505368
MSFT R735QTJ8XC9X,4/8/1999,29.873317,30.391573,29.191906,30.353184,22361000,29.873317,27.471076,29.21557,0.872247,30.960064,2.775228,0.517297,0.194186,72.706835
MSFT R735QTJ8XC9X,4/9/1999,30.273206,30.327591,29.111928,29.831729,18764400,30.273206,28.110418,29.407868,0.648725,30.705317,2.962872,0.484186,0.194186,71.374676
MSFT R735QTJ8XC9X,4/10/1999,30.15164,31.492068,29.39345,30.15164,15461200,30.15164,28.313173,29.543099,0.614963,30.773025,2.80826,0.343265,0.206343,62.456345
MSFT R735QTJ8XC9X,4/13/1999,29.751751,30.15164,29.233495,29.313472,18152100,29.751751,28.651293,29.581036,0.464872,30.510779,2.626739,0.343265,0.21626,61.349342
MSFT R735QTJ8XC9X,4/14/1999,28.833605,29.793339,28.532889,29.793339,23080700,28.833605,28.348109,29.445139,0.548515,30.542169,2.395932,0.236095,0.308075,43.386243
MSFT R735QTJ8XC9X,4/15/1999,27.496376,29.153517,27.473982,28.971167,25588400,27.496376,27.35403,29.090819,0.868394,30.827607,2.140048,0.212101,0.441798,32.436399
MSFT R735QTJ8XC9X,4/16/1999,28.433716,28.792017,26.552638,27.931456,35558400,28.433716,27.186949,28.971346,0.892198,30.755742,2.495632,0.305835,0.327589,48.282828
MSFT R735QTJ8XC9X,4/17/1999,27.713916,28.513694,26.792571,28.4913,21873800,27.713916,26.672231,28.742722,1.035245,30.813213,2.276894,0.203783,0.399569,33.775186
MSFT R735QTJ8XC9X,4/20/1999,25.93201,28.193783,25.592904,27.793894,36305100,25.93201,25.479899,28.231683,1.375892,30.983468,1.913843,0.133723,0.57776,18.794964
MSFT R735QTJ8XC9X,4/21/1999,26.594226,27.112483,25.592904,26.312704,51869900,26.594226,25.015595,27.933964,1.459184,30.852333,2.432542,0.199945,0.549608,26.675203
MSFT R735QTJ8XC9X,4/22/1999,26.251921,26.571833,25.592904,26.274315,44405100,26.251921,24.582647,27.628138,1.522745,30.673629,1.988491,0.199945,0.562084,26.238455
MSFT R735QTJ8XC9X,4/23/1999,27.173266,27.272438,26.674204,27.19246,26061500,27.173266,24.815551,27.545434,1.364941,30.275317,2.249106,0.25209,0.562084,30.962672
MSFT R735QTJ8XC9X,4/24/1999,27.502774,27.832283,26.392682,27.19246,28077900,27.502774,25.287056,27.537678,1.125311,29.788299,2.529885,0.285041,0.549928,34.137931
MSFT R735QTJ8XC9X,4/27/1999,28.152194,28.452911,27.752305,27.893066,23380400,28.152194,25.862675,27.649408,0.893367,29.436141,2.763689,0.349983,0.509939,40.699405
MSFT R735QTJ8XC9X,4/28/1999,26.872549,28.433716,26.853355,28.392128,27909000,26.872549,25.978142,27.508161,0.765009,29.038179,2.484599,0.349983,0.546089,39.057479
MSFT R735QTJ8XC9X,4/29/1999,26.274315,27.672327,26.143151,27.291633,26999300,26.274315,25.671107,27.283825,0.806359,28.896544,2.214606,0.349983,0.472189,42.568093
MSFT R735QTJ8XC9X,4/30/1999,26.251921,26.773377,25.724068,26.354293,29862400,26.251921,25.692879,27.096206,0.701664,28.499534,1.915982,0.256249,0.474428,35.070053
MSFT R735QTJ8XC9X,5/1/1999,25.992793,27.973044,25.554515,26.47266,28402100,25.992793,25.525774,26.895586,0.684906,28.265398,1.631961,0.256249,0.428361,37.429907
MSFT R735QTJ8XC9X,5/4/1999,25.532121,26.072771,25.132232,26.053576,33550900,25.532121,25.171344,26.647683,0.73817,28.124022,1.296452,0.256249,0.296238,46.381008
MSFT R735QTJ8XC9X,5/5/1999,24.972276,26.171943,24.873104,25.75286,33038600,24.972276,24.550933,26.343064,0.896066,28.135195,0.966066,0.190027,0.352222,35.044248
MSFT R735QTJ8XC9X,5/6/1999,25.314581,25.554515,24.45402,25.314581,32891300,25.314581,24.229342,26.156067,0.963363,28.082792,1.294979,0.224258,0.317992,41.356932
MSFT R735QTJ8XC9X,5/7/1999,24.953081,25.954404,24.693953,25.813643,35798500,24.953081,23.907504,25.937342,1.014919,27.967181,0.936994,0.132123,0.354142,27.171053
MSFT R735QTJ8XC9X,5/8/1999,25.272993,25.71447,24.514803,25.474537,23421700,25.272993,23.931383,25.816551,0.942584,27.701719,1.171211,0.131164,0.354142,27.027027
MSFT R735QTJ8XC9X,5/11/1999,25.493731,25.75286,24.214086,25.554515,22990100,25.493731,24.560585,25.757857,0.598636,26.955129,1.401112,0.088296,0.354142,19.956616
MSFT R735QTJ8XC9X,5/12/1999,25.573709,25.919214,24.793126,25.832837,20788600,25.573709,24.821504,25.724375,0.451436,26.627247,1.608998,0.096293,0.226177,29.861111
