symbol,date,close,high,low,open,volume,bollingerbands,lowerband,middleband,standarddeviation,upperband,onbalancevolume,averagegain,averageloss,relativestrengthindex
AAPL R735QTJ8XC9X,11/6/1998,1.180754,1.217546,1.176735,1.186629,5341400,1.180754,1.091357,1.15634,0.032492,1.221324,0.040948,0.017685,0.013233,57.2
AAPL R735QTJ8XC9X,11/7/1998,1.17488,1.182609,1.151691,1.17117,6958700,1.17488,1.101493,1.159711,0.029109,1.217929,-0.028639,0.017685,0.009956,63.982103
AAPL R735QTJ8XC9X,11/10/1998,1.132522,1.178899,1.097585,1.165295,5895400,1.132522,1.095354,1.154768,0.029707,1.214182,-0.087593,0.011594,0.014191,44.964029
AAPL R735QTJ8XC9X,11/11/1998,1.083981,1.140252,1.082126,1.118918,7447200,1.083981,1.080013,1.141897,0.030942,1.203782,-0.162065,0.011594,0.012182,48.764629
AAPL R735QTJ8XC9X,11/12/1998,1.039769,1.10717,1.012561,1.105314,8415400,1.039769,1.032376,1.123329,0.045476,1.214281,-0.246219,0.006957,0.016603,29.527559
AAPL R735QTJ8XC9X,11/13/1998,1.053063,1.064812,1.01658,1.02431,5193200,1.053063,1.005481,1.110553,0.052536,1.215625,-0.194287,0.008286,0.015459,34.895833
AAPL R735QTJ8XC9X,11/14/1998,1.102532,1.114899,1.072542,1.080271,7017800,1.102532,1.002837,1.109095,0.053129,1.215352,-0.124109,0.01113,0.015459,41.860465
AAPL R735QTJ8XC9X,11/17/1998,1.111189,1.136232,1.09573,1.111189,3180500,1.111189,1.004768,1.109475,0.052354,1.214183,-0.092304,0.010636,0.015459,40.758294
AAPL R735QTJ8XC9X,11/18/1998,1.076252,1.10717,1.074397,1.105314,1813300,1.076252,1.0002,1.103435,0.051617,1.206669,-0.110437,0.009461,0.018953,33.297062
AAPL R735QTJ8XC9X,11/19/1998,1.09573,1.134377,1.078416,1.088,2953400,1.09573,1.013196,1.102034,0.044419,1.190872,-0.080903,0.00909,0.018953,32.414553
AAPL R735QTJ8XC9X,11/20/1998,1.105314,1.149836,1.09573,1.097585,3184500,1.105314,1.029329,1.10263,0.036651,1.175932,-0.049058,0.010048,0.017592,36.353468
AAPL R735QTJ8XC9X,11/21/1998,1.088,1.136232,1.074397,1.126648,3347200,1.088,1.047875,1.09997,0.026047,1.152065,-0.08253,0.010048,0.018736,34.9087
AAPL R735QTJ8XC9X,11/24/1998,1.120773,1.138087,1.088,1.09944,5074700,1.120773,1.055245,1.103753,0.024254,1.15226,-0.031783,0.013326,0.0145,47.888889
AAPL R735QTJ8XC9X,11/25/1998,1.109334,1.143962,1.105314,1.117063,2539400,1.109334,1.05467,1.104767,0.025049,1.154865,-0.057177,0.013326,0.01079,55.25641
AAPL R735QTJ8XC9X,11/26/1998,1.086145,1.114899,1.080271,1.109334,2552700,1.086145,1.06379,1.101382,0.018796,1.138973,-0.082704,0.013326,0.008688,60.533708
AAPL R735QTJ8XC9X,11/28/1998,1.082126,1.086145,1.074397,1.083981,1320100,1.082126,1.070567,1.097881,0.013657,1.125194,-0.095905,0.011996,0.00909,56.891496
AAPL R735QTJ8XC9X,12/1/1998,0.987517,1.076252,0.958455,1.068522,4820600,0.987517,1.00663,1.077815,0.035592,1.148999,-0.144111,0.007049,0.018551,27.536232
AAPL R735QTJ8XC9X,12/2/1998,1.057083,1.093875,0.977933,0.989372,7969000,1.057083,1.003044,1.074045,0.035501,1.145046,-0.064421,0.01314,0.018551,41.463415
AAPL R735QTJ8XC9X,12/3/1998,1.113044,1.140252,1.035749,1.055227,7831200,1.113044,1.007693,1.081136,0.036721,1.154578,0.013891,0.018736,0.015057,55.443733
AAPL R735QTJ8XC9X,12/4/1998,1.041624,1.128503,1.039769,1.122628,5587200,1.041624,0.996738,1.073952,0.038607,1.151165,-0.041981,0.016788,0.022199,43.061063
AAPL R735QTJ8XC9X,12/5/1998,1.014416,1.064812,0.989372,1.060793,6376000,1.014416,0.979283,1.063127,0.041922,1.146971,-0.105741,0.01583,0.02492,38.846737
AAPL R735QTJ8XC9X,12/8/1998,1.041624,1.043479,1.012561,1.032039,4369100,1.041624,0.974739,1.059217,0.042239,1.143695,-0.06205,0.018551,0.023188,44.444444
AAPL R735QTJ8XC9X,12/9/1998,0.989372,1.049353,0.989372,1.049353,6076800,0.989372,0.959753,1.046518,0.043383,1.133283,-0.122818,0.015273,0.028414,34.961076
AAPL R735QTJ8XC9X,12/10/1998,0.987517,1.01658,0.977933,1.010706,5270700,0.987517,0.95032,1.035791,0.042735,1.121261,-0.175525,0.015273,0.027455,35.745297
AAPL R735QTJ8XC9X,12/11/1998,0.989372,1.018435,0.985662,1.010706,3266900,0.989372,0.943044,1.027351,0.042154,1.111659,-0.142856,0.015459,0.025136,38.080731
AAPL R735QTJ8XC9X,12/12/1998,1.047498,1.051208,0.989372,0.997102,5854200,1.047498,0.952876,1.031014,0.039069,1.109153,-0.084314,0.021272,0.024734,46.236559
AAPL R735QTJ8XC9X,12/15/1998,1.004831,1.029875,0.997102,1.01658,4292100,1.004831,0.950968,1.026254,0.037643,1.10154,-0.127235,0.021272,0.01954,52.121212
AAPL R735QTJ8XC9X,12/16/1998,1.037604,1.039769,1.012561,1.012561,2201000,1.037604,0.955096,1.028317,0.03661,1.101538,-0.105225,0.017592,0.01954,47.377186
AAPL R735QTJ8XC9X,12/17/1998,1.014416,1.057083,1.008851,1.043479,3285900,1.014416,0.980516,1.02579,0.022637,1.071063,-0.138084,0.011996,0.021859,35.43379
AAPL R735QTJ8XC9X,12/18/1998,1.033894,1.043479,1.012561,1.018435,2779900,1.033894,0.98347,1.027263,0.021897,1.071057,-0.110285,0.013944,0.014717,48.651564
AAPL R735QTJ8XC9X,12/19/1998,1.088,1.093875,1.02802,1.032039,7033600,1.088,0.9769,1.038306,0.030703,1.099713,-0.039949,0.019355,0.011996,61.7357
AAPL R735QTJ8XC9X,12/22/1998,1.082126,1.101604,1.058938,1.093875,3126000,1.082126,0.975908,1.046274,0.035183,1.116639,-0.071209,0.016634,0.012584,56.931217
AAPL R735QTJ8XC9X,12/23/1998,1.17488,1.178899,1.082126,1.124793,10025500,1.17488,0.96155,1.069657,0.054053,1.177763,0.029046,0.025909,0.007358,77.881041
AAPL R735QTJ8XC9X,12/24/1998,1.228986,1.252174,1.155711,1.194358,11328600,1.228986,0.952415,1.098626,0.073105,1.244836,0.142332,0.03132,0.007173,81.365462
AAPL R735QTJ8XC9X,12/25/1998,1.211672,1.236715,1.211672,1.233005,1795500,1.211672,0.961698,1.119179,0.078741,1.276661,0.124377,0.031134,0.008904,77.760618
AAPL R735QTJ8XC9X,12/29/1998,1.263923,1.271653,1.205798,1.205798,6598700,1.263923,0.961404,1.145497,0.092046,1.329589,0.190364,0.030547,0.008904,77.429467
AAPL R735QTJ8XC9X,12/30/1998,1.259904,1.283092,1.244445,1.271653,3458700,1.259904,0.979138,1.166298,0.09358,1.353458,0.155777,0.030547,0.00504,85.838401
AAPL R735QTJ8XC9X,12/31/1998,1.240735,1.271653,1.236715,1.240735,2049800,1.240735,0.9973,1.179832,0.091266,1.362364,0.135279,0.02727,0.006957,79.674797
AAPL R735QTJ8XC9X,1/1/1999,1.265778,1.279382,1.221257,1.252174,2321200,1.265778,1.031697,1.195458,0.081881,1.35922,0.158491,0.029774,0.004638,86.522911
AAPL R735QTJ8XC9X,1/5/1999,1.275363,1.306281,1.236715,1.302571,7901500,1.275363,1.07353,1.209987,0.068228,1.346443,0.237506,0.028785,0.004638,86.123959
AAPL R735QTJ8XC9X,1/6/1999,1.341218,1.358532,1.283092,1.296696,12304800,1.341218,1.102834,1.233847,0.065506,1.364859,0.360554,0.029959,0.004638,86.595174
AAPL R735QTJ8XC9X,1/7/1999,1.288967,1.364406,1.267633,1.364406,12393700,1.288967,1.158082,1.243869,0.042893,1.329655,0.236617,0.029959,0.009275,76.359338
AAPL R735QTJ8XC9X,1/8/1999,1.38945,1.39316,1.302571,1.306281,12448500,1.38945,1.16956,1.270338,0.050389,1.371116,0.361102,0.030732,0.009275,76.816074
AAPL R735QTJ8XC9X,1/9/1999,1.38945,1.449431,1.360387,1.439537,5956500,1.38945,1.17661,1.291995,0.057692,1.407379,0.361102,0.025322,0.009275,73.190349
AAPL R735QTJ8XC9X,1/12/1999,1.418513,1.424078,1.387595,1.414493,4944300,1.418513,1.191238,1.314998,0.06188,1.438758,0.410545,0.028228,0.007544,78.910977
AAPL R735QTJ8XC9X,1/13/1999,1.424078,1.441701,1.341218,1.431807,7172600,1.424078,1.199849,1.334831,0.067491,1.469813,0.482271,0.023559,0.007544,75.745527
AAPL R735QTJ8XC9X,1/14/1999,1.437682,1.4686,1.304426,1.325759,8683100,1.437682,1.213097,1.353531,0.070217,1.493965,0.569102,0.02492,0.007142,77.724204
AAPL R735QTJ8XC9X,1/15/1999,1.279382,1.480348,1.238571,1.406764,14929200,1.279382,1.20978,1.340049,0.065135,1.470319,0.41981,0.02492,0.021055,54.203093
AAPL R735QTJ8XC9X,1/16/1999,1.277218,1.302571,1.228986,1.292677,8641300,1.277218,1.201199,1.328625,0.063713,1.456052,0.333397,0.022415,0.021272,51.309271
AAPL R735QTJ8XC9X,1/20/1999,1.265778,1.308136,1.248464,1.296696,4671100,1.265778,1.187356,1.317199,0.064921,1.447042,0.286686,0.021457,0.022415,48.907681
AAPL R735QTJ8XC9X,1/21/1999,1.252793,1.298551,1.225276,1.271653,7023700,1.252793,1.162736,1.305488,0.071376,1.448241,0.216449,0.014872,0.023714,38.541667
AAPL R735QTJ8XC9X,1/22/1999,1.199923,1.25403,1.155711,1.250319,5221300,1.199923,1.121874,1.286295,0.08221,1.450715,0.164236,0.014872,0.023776,38.48
AAPL R735QTJ8XC9X,1/23/1999,1.198068,1.221257,1.145817,1.165295,3012400,1.198068,1.092371,1.270254,0.088941,1.448136,0.134112,0.004823,0.023961,16.756176
AAPL R735QTJ8XC9X,1/26/1999,1.217546,1.223112,1.176735,1.213527,3289400,1.217546,1.081941,1.26067,0.089365,1.4394,0.167006,0.006771,0.023961,22.032193
AAPL R735QTJ8XC9X,1/27/1999,1.25403,1.263923,1.225276,1.23486,4904900,1.25403,1.099128,1.259463,0.080168,1.419798,0.216055,0.007513,0.023961,23.870334
AAPL R735QTJ8XC9X,1/28/1999,1.244445,1.279382,1.23486,1.267633,3163000,1.244445,1.127456,1.256732,0.064638,1.386009,0.184425,0.006957,0.02492,21.823472
AAPL R735QTJ8XC9X,1/29/1999,1.263923,1.275363,1.2463,1.263923,2471400,1.263923,1.200979,1.25804,0.02853,1.3151,0.209139,0.007544,0.02492,23.238095
AAPL R735QTJ8XC9X,1/30/1999,1.275363,1.284947,1.236715,1.273508,2108200,1.275363,1.205045,1.26119,0.028072,1.317334,0.230221,0.008688,0.00909,48.869565
AAPL R735QTJ8XC9X,2/2/1999,1.267633,1.296696,1.2463,1.288967,2569000,1.267633,1.208162,1.262361,0.027099,1.31656,0.204531,0.008688,0.009646,47.386172
AAPL R735QTJ8XC9X,2/3/1999,1.211672,1.259904,1.205798,1.248464,2705700,1.211672,1.197949,1.253145,0.027598,1.308341,0.177474,0.008688,0.014099,38.127544
AAPL R735QTJ8XC9X,2/4/1999,1.240735,1.25403,1.198068,1.205798,3079200,1.240735,1.19647,1.250889,0.027209,1.305308,0.208266,0.011594,0.0128,47.528517
AAPL R735QTJ8XC9X,2/5/1999,1.17117,1.244445,1.16715,1.24259,3971300,1.17117,1.17221,1.236394,0.032092,1.300578,0.168553,0.011594,0.01447,44.483986
AAPL R735QTJ8XC9X,2/6/1999,1.122628,1.186629,1.097585,1.182609,6360900,1.122628,1.124251,1.21571,0.045729,1.307168,0.104944,0.011594,0.019138,37.726358
AAPL R735QTJ8XC9X,2/9/1999,1.165295,1.223112,1.120773,1.134377,4118400,1.165295,1.107856,1.206543,0.049343,1.30523,0.146128,0.013913,0.019138,42.095416
AAPL R735QTJ8XC9X,2/10/1999,1.149836,1.207653,1.145817,1.173025,6123200,1.149836,1.091583,1.196233,0.052325,1.300883,0.084896,0.010265,0.020684,33.166833
AAPL R735QTJ8XC9X,2/11/1999,1.182609,1.196213,1.113044,1.140252,4943800,1.182609,1.090378,1.193756,0.051689,1.297134,0.134334,0.013542,0.019726,40.70632
AAPL R735QTJ8XC9X,2/12/1999,1.225276,1.228986,1.178899,1.198068,5281900,1.225276,1.102504,1.199487,0.048491,1.29647,0.187153,0.015861,0.019726,44.569939
AAPL R735QTJ8XC9X,2/13/1999,1.16715,1.209817,1.143962,1.209817,3636300,1.16715,1.108738,1.193607,0.042435,1.278477,0.15079,0.014717,0.025538,36.55914
AAPL R735QTJ8XC9X,2/17/1999,1.188484,1.202087,1.17117,1.202087,2617600,1.188484,1.125091,1.192676,0.033793,1.260261,0.176966,0.01685,0.024765,40.490342
AAPL R735QTJ8XC9X,2/18/1999,1.143962,1.196213,1.142107,1.178899,2669300,1.143962,1.115721,1.183819,0.034049,1.251916,0.150273,0.01685,0.023621,41.634836
AAPL R735QTJ8XC9X,2/19/1999,1.111189,1.17117,1.09944,1.161276,5398300,1.111189,1.107841,1.170613,0.031386,1.233385,0.09629,0.013944,0.026899,34.140802
AAPL R735QTJ8XC9X,2/20/1999,1.147981,1.165295,1.118918,1.120773,3274800,1.147981,1.103428,1.166498,0.031535,1.229569,0.129038,0.017623,0.019942,46.91358
AAPL R735QTJ8XC9X,2/23/1999,1.188484,1.202087,1.151691,1.155711,2636700,1.188484,1.110938,1.170496,0.029779,1.230053,0.155405,0.021673,0.015088,58.957107
AAPL R735QTJ8XC9X,2/24/1999,1.186629,1.223112,1.173025,1.192194,2826400,1.186629,1.112755,1.173429,0.030337,1.234103,0.127141,0.017407,0.015273,53.263955
AAPL R735QTJ8XC9X,2/25/1999,1.155711,1.205798,1.155711,1.199923,1815500,1.155711,1.110183,1.170207,0.030012,1.230232,0.108986,0.017407,0.016819,50.858175
AAPL R735QTJ8XC9X,2/26/1999,1.142107,1.180754,1.128503,1.153546,2360400,1.142107,1.103643,1.165098,0.030728,1.226554,0.085382,0.014129,0.01818,43.732057
AAPL R735QTJ8XC9X,2/27/1999,1.074397,1.143962,1.066667,1.128503,5894800,1.074397,1.079465,1.148607,0.034571,1.217749,0.026434,0.009863,0.024951,28.330373
AAPL R735QTJ8XC9X,3/2/1999,1.041624,1.076252,1.039769,1.076252,4335900,1.041624,1.035389,1.129155,0.046883,1.222922,-0.016925,0.009863,0.022415,30.555556
AAPL R735QTJ8XC9X,3/3/1999,1.06945,1.091711,1.035749,1.055227,5804100,1.06945,1.022954,1.1183,0.047673,1.213646,0.041116,0.010512,0.022415,31.924883
AAPL R735QTJ8XC9X,3/4/1999,1.047498,1.086145,1.035749,1.074397,2490000,1.047498,1.000229,1.105427,0.052599,1.210624,0.016216,0.010512,0.020158,34.274194
AAPL R735QTJ8XC9X,3/5/1999,1.033894,1.097585,1.001121,1.066667,3218100,1.033894,0.976033,1.092421,0.058194,1.208809,-0.015965,0.010512,0.018242,36.55914
AAPL R735QTJ8XC9X,3/6/1999,1.02029,1.060793,1.001121,1.060793,4016800,1.02029,0.955165,1.079306,0.062071,1.203448,-0.056133,0.006833,0.019602,25.847953
AAPL R735QTJ8XC9X,3/9/1999,1.060793,1.072542,0.912078,1.02802,4416400,1.060793,0.967154,1.07594,0.054393,1.184726,-0.011969,0.006833,0.019602,25.847953
AAPL R735QTJ8XC9X,3/10/1999,1.055227,1.062957,1.035749,1.060793,2769600,1.055227,0.987429,1.072174,0.042373,1.15692,-0.039665,0.006833,0.019973,25.490196
AAPL R735QTJ8XC9X,3/11/1999,1.006686,1.057083,1.002976,1.057083,4892000,1.006686,0.989768,1.060267,0.03525,1.130767,-0.088585,0.006833,0.021735,23.917749
AAPL R735QTJ8XC9X,3/12/1999,0.995247,1.047498,0.989372,0.997102,4207600,0.995247,0.998209,1.048445,0.025118,1.098682,-0.130661,0.006833,0.021519,24.100327
AAPL R735QTJ8XC9X,3/13/1999,1.02431,1.035749,0.998957,0.998957,2403400,1.02431,0.99857,1.044057,0.022743,1.089544,-0.106627,0.009739,0.014748,39.772727
AAPL R735QTJ8XC9X,3/16/1999,1.053063,1.082126,1.02802,1.029875,3032000,1.053063,0.999088,1.045695,0.023303,1.092301,-0.076307,0.012614,0.011471,52.37484
AAPL R735QTJ8XC9X,3/17/1999,1.09573,1.09944,1.080271,1.082126,3437100,1.09573,0.99902,1.054792,0.027886,1.110564,-0.041936,0.014099,0.011471,55.139057
AAPL R735QTJ8XC9X,3/18/1999,1.053063,1.114899,1.049353,1.111189,3093400,1.053063,0.998279,1.054478,0.028099,1.110676,-0.07287,0.014099,0.013542,51.006711
AAPL R735QTJ8XC9X,3/19/1999,1.097585,1.101604,1.058938,1.062957,1945500,1.097585,0.996618,1.062315,0.032849,1.128013,-0.053415,0.018551,0.012182,60.362173
AAPL R735QTJ8XC9X,3/20/1999,1.033894,1.143962,1.01658,1.111189,4816700,1.033894,0.99311,1.057148,0.032019,1.121185,-0.101582,0.018551,0.01719,51.903114
AAPL R735QTJ8XC9X,3/23/1999,1.083981,1.088,1.018435,1.051208,4773400,1.083981,0.994648,1.062027,0.033689,1.129405,-0.053848,0.019509,0.01719,53.159225
AAPL R735QTJ8XC9X,3/24/1999,1.02029,1.064812,1.012561,1.064812,3469500,1.02029,0.984942,1.054438,0.034748,1.123935,-0.088543,0.019509,0.023003,45.890909
AAPL R735QTJ8XC9X,3/25/1999,1.039769,1.043479,1.004831,1.02802,3306700,1.039769,0.987171,1.051771,0.0323,1.116371,-0.055476,0.021457,0.018149,54.176425
AAPL R735QTJ8XC9X,3/26/1999,1.045334,1.078416,1.032039,1.062957,3542700,1.045334,0.996799,1.050601,0.026901,1.104402,-0.020049,0.022014,0.017005,56.418384
AAPL R735QTJ8XC9X,3/27/1999,1.02802,1.045334,0.997102,1.043479,2199900,1.02802,0.993492,1.046495,0.026502,1.099498,-0.042048,0.019107,0.018736,50.490196
AAPL R735QTJ8XC9X,3/30/1999,1.093875,1.09573,1.026165,1.035749,4850500,1.093875,0.997288,1.055109,0.028911,1.112931,0.006457,0.022817,0.018736,54.910714
AAPL R735QTJ8XC9X,3/31/1999,1.111189,1.124793,1.082126,1.082126,4888200,1.111189,1.003002,1.065306,0.031152,1.127609,0.055339,0.020282,0.018736,51.980983
AAPL R735QTJ8XC9X,4/1/1999,1.111189,1.147981,1.109334,1.124793,3747000,1.111189,1.004779,1.073648,0.034434,1.142517,0.055339,0.020282,0.01447,58.362989
AAPL R735QTJ8XC9X,4/2/1999,1.113044,1.137778,1.105314,1.114899,2083900,1.113044,1.008609,1.080811,0.036101,1.153014,0.076178,0.016015,0.01447,52.535497
AAPL R735QTJ8XC9X,4/6/1999,1.143962,1.17117,1.113044,1.113044,4079600,1.143962,1.011261,1.092293,0.040516,1.173325,0.116974,0.019107,0.0081,70.227273
AAPL R735QTJ8XC9X,4/7/1999,1.176735,1.184464,1.138087,1.138087,5560500,1.176735,1.007505,1.107646,0.05007,1.207787,0.172579,0.017376,0.0081,68.203883
AAPL R735QTJ8XC9X,4/8/1999,1.147981,1.182609,1.124793,1.176735,3681900,1.147981,1.020394,1.11498,0.047293,1.209565,0.13576,0.017376,0.004607,79.043601
AAPL R735QTJ8XC9X,4/9/1999,1.134377,1.145817,1.113044,1.140252,2563500,1.134377,1.031754,1.118507,0.043376,1.205259,0.110125,0.015428,0.005967,72.109827
AAPL R735QTJ8XC9X,4/10/1999,1.140252,1.151691,1.111189,1.120773,2422600,1.140252,1.046199,1.12246,0.03813,1.198721,0.134351,0.015459,0.005967,72.150072
AAPL R735QTJ8XC9X,4/13/1999,1.118918,1.140252,1.078416,1.082126,3355700,1.118918,1.076023,1.121816,0.022897,1.167609,0.100794,0.015459,0.006369,70.82153
AAPL R735QTJ8XC9X,4/14/1999,1.068522,1.138087,1.066667,1.122628,3534300,1.068522,1.056955,1.112126,0.027586,1.167298,0.065451,0.008873,0.011409,43.75
AAPL R735QTJ8XC9X,4/15/1999,1.097585,1.145817,1.082126,1.093875,5809900,1.097585,1.052225,1.109483,0.028629,1.16674,0.12355,0.010048,0.011409,46.829971
AAPL R735QTJ8XC9X,4/16/1999,1.103459,1.120773,1.060793,1.093875,14430300,1.103459,1.05019,1.108387,0.029099,1.166585,0.267853,0.010636,0.011409,48.246844
AAPL R735QTJ8XC9X,4/17/1999,1.093875,1.114899,1.089856,1.109334,4685600,1.093875,1.044965,1.105749,0.030392,1.166532,0.220997,0.01045,0.012367,45.799458
AAPL R735QTJ8XC9X,4/20/1999,1.047498,1.136232,1.035749,1.103459,8024800,1.047498,1.021718,1.095158,0.03672,1.168598,0.140749,0.007358,0.017005,30.203046
AAPL R735QTJ8XC9X,4/21/1999,1.051208,1.074397,1.035749,1.047498,4631100,1.051208,1.01892,1.087167,0.034123,1.155414,0.18706,0.004452,0.017005,20.74928
AAPL R735QTJ8XC9X,4/22/1999,1.060793,1.062957,1.035749,1.051208,3072300,1.060793,1.01855,1.082372,0.031911,1.146193,0.217783,0.005411,0.014129,27.689873
AAPL R735QTJ8XC9X,4/23/1999,1.124793,1.132522,1.083981,1.083981,9116400,1.124793,1.028614,1.090085,0.030735,1.151555,0.308947,0.011811,0.012769,48.050314
AAPL R735QTJ8XC9X,4/24/1999,1.209817,1.219401,1.120773,1.120773,8415000,1.209817,1.020865,1.111854,0.045494,1.202843,0.393097,0.019726,0.012769,60.704091
AAPL R735QTJ8XC9X,4/27/1999,1.263923,1.275363,1.213527,1.221257,8309500,1.263923,1.004166,1.139503,0.067668,1.27484,0.476192,0.025136,0.010636,70.267934
AAPL R735QTJ8XC9X,4/28/1999,1.412638,1.416348,1.329469,1.333488,18385800,1.412638,0.967949,1.189164,0.110608,1.410379,0.66005,0.040008,0.005596,87.728814
AAPL R735QTJ8XC9X,4/29/1999,1.360387,1.412638,1.348947,1.379865,8350400,1.360387,0.968297,1.220295,0.125999,1.472294,0.576546,0.037101,0.010821,77.419355
AAPL R735QTJ8XC9X,4/30/1999,1.329469,1.383575,1.291749,1.337199,6857700,1.329469,0.976806,1.240145,0.13167,1.503485,0.507969,0.036514,0.013913,72.409565
AAPL R735QTJ8XC9X,5/1/1999,1.420368,1.45716,1.360387,1.360387,13252300,1.420368,0.987966,1.272913,0.142473,1.557859,0.640492,0.045604,0.012955,77.877508
AAPL R735QTJ8XC9X,5/4/1999,1.53229,1.545894,1.387595,1.424078,12938300,1.53229,1.010616,1.320072,0.154728,1.629529,0.769875,0.056796,0.008317,87.226971
AAPL R735QTJ8XC9X,5/5/1999,1.439537,1.511266,1.428097,1.491788,7054500,1.439537,1.05888,1.341793,0.141457,1.624707,0.69933,0.056425,0.017592,76.232247
AAPL R735QTJ8XC9X,5/6/1999,1.453141,1.453141,1.379865,1.431807,5131300,1.453141,1.126366,1.362038,0.117836,1.59771,0.750643,0.056827,0.017592,76.360615
AAPL R735QTJ8XC9X,5/7/1999,1.375846,1.449431,1.360387,1.439537,3626700,1.375846,1.185471,1.364549,0.089539,1.543627,0.714376,0.050427,0.025322,66.571429
AAPL R735QTJ8XC9X,5/8/1999,1.418513,1.418513,1.32174,1.379865,3787600,1.418513,1.235155,1.37436,0.069603,1.513566,0.752252,0.046191,0.025322,64.59144
AAPL R735QTJ8XC9X,5/11/1999,1.399034,1.451286,1.379865,1.445411,3476000,1.399034,1.273132,1.378847,0.052857,1.484561,0.717492,0.040781,0.02727,59.927306
